verb,frame,voice,polarity,conditional,sentence,veridicality_normalized,acceptability_normalized,veridicality_loglikelihood,acceptability_loglikelihood
intercept,that_S,active,negative,True,John didn't intercept that a particular thing happened,-0.449651300907135,-1.113081932067871,-0.8964604139328003,-1.9725463390350342
intercept,that_S,active,positive,False,Someone intercepted that a particular thing happened,0.3392868936061859,-0.7408114671707153,-1.1649821996688843,-1.6793594360351562
intercept,that_S,active,positive,True,John intercepted that a particular thing happened,0.4570087492465973,-0.9336726069450378,-0.933770477771759,-2.3857522010803223
interest,that_S,passive,negative,False,Someone wasn\'t interested that a particular thing happened,1.2889975309371948,0.5038838386535645,-0.5368083119392395,-0.9734684228897095
interest,that_S,passive,negative,True,John wasn't interested that a particular thing happened,0.4086166024208069,0.05254601314663887,-0.6070967316627502,-1.0322662591934204
interest,that_S,passive,positive,False,Someone was interested that a particular thing happened,0.4965311884880066,-0.43728771805763245,-0.4938575327396393,-1.7281906604766846
interest,that_S,passive,positive,True,John was interested that a particular thing happened,0.9652770757675171,0.1088310107588768,-0.5460915565490723,-0.859327495098114
interest,to_VPeventive,passive,negative,False,A particular person wasn\'t interested to do a particular thing.,-0.6707324385643005,-1.141013264656067,-0.6523830890655518,-1.7309625148773193
interest,to_VPeventive,passive,positive,False,A particular person was interested to do a particular thing.,-0.553041398525238,-0.04393446817994118,-0.5121104717254639,-1.0571424961090088
interest,to_VPstative,passive,negative,False,A particular person wasn\'t interested to have a particular thing.,-1.5975853204727173,-0.5731108784675598,-1.0308159589767456,-1.4233752489089966
interest,to_VPstative,passive,positive,False,A particular person was interested to have a particular thing.,-0.6192356944084167,0.07016707211732864,-0.6345298290252686,-0.926538348197937
interject,for_NP_to_VP,active,negative,False,Someone didn\'t interject for a particular thing to happen.,-0.9165892601013184,-1.467824101448059,-0.9982618093490601,-1.367583990097046
interject,for_NP_to_VP,active,positive,False,Someone interjected for a particular thing to happen.,-0.22964981198310852,-0.6036375164985657,-0.6171876192092896,-1.3301732540130615
interpret,to_VPstative,passive,negative,False,A particular person wasn\'t interpreted to have a particular thing.,-1.214005470275879,-1.5499054193496704,-0.8764324188232422,-1.1130554676055908
interpret,to_VPstative,passive,positive,False,A particular person was interpreted to have a particular thing.,-0.1884225457906723,-0.0798906534910202,-0.6089494824409485,-1.7419798374176025
interview,to_VPeventive,active,negative,False,A particular person didn\'t interview to do a particular thing.,-1.7945449352264404,-0.24410319328308105,-0.8676213026046753,-0.6544640064239502
interview,to_VPeventive,active,positive,False,A particular person interviewed to do a particular thing.,-0.7219737768173218,-0.1123361811041832,-0.7034300565719604,-1.478435754776001
interview,to_VPeventive,passive,negative,False,A particular person wasn\'t interviewed to do a particular thing.,-1.1802308559417725,-0.4750789403915405,-0.6344394087791443,-1.3559327125549316
interview,to_VPeventive,passive,positive,False,A particular person was interviewed to do a particular thing.,-0.606642484664917,0.08824729174375534,-0.7125784158706665,-1.5146498680114746
intimate,to_VPeventive,passive,negative,False,A particular person wasn\'t intimated to do a particular thing.,-0.35486093163490295,-0.3509281873703003,-0.7059290409088135,-1.3776952028274536
intimate,to_VPeventive,passive,positive,False,A particular person was intimated to do a particular thing.,-0.04844927415251732,-0.8143332600593567,-0.7202533483505249,-2.0852389335632324
intimidate,that_S,passive,negative,False,Someone wasn\'t intimidated that a particular thing happened,1.669518232345581,-0.16155914962291718,-0.07363122701644897,-0.9302886128425598
intimidate,that_S,passive,negative,True,John wasn't intimidated that a particular thing happened,0.502784013748169,-0.11112996190786362,-0.9267393946647644,-1.4227113723754883
intimidate,that_S,passive,positive,False,Someone was intimidated that a particular thing happened,0.09784635156393051,-0.4790104329586029,-0.9954448938369751,-1.3853785991668701
intimidate,that_S,passive,positive,True,John was intimidated that a particular thing happened,1.6744753122329712,-0.08912699669599533,-0.22495758533477783,-1.2671349048614502
intimidate,to_VPeventive,passive,negative,False,A particular person wasn\'t intimidated to do a particular thing.,-0.9653095006942749,-0.3401784300804138,-1.2199363708496094,-1.1280131340026855
intimidate,to_VPeventive,passive,positive,False,A particular person was intimidated to do a particular thing.,0.22824351489543915,-0.6751759052276611,-0.8118120431900024,-1.938199758529663
intrigue,that_S,passive,negative,False,Someone wasn\'t intrigued that a particular thing happened,1.4947527647018433,0.0348108746111393,-0.2710660696029663,-1.407889485359192
intrigue,that_S,passive,negative,True,John wasn't intrigued that a particular thing happened,-0.09028080850839615,0.5136797428131104,-0.6961961984634399,-1.0443274974822998
intrigue,that_S,passive,positive,False,Someone was intrigued that a particular thing happened,0.1661268174648285,-0.18642272055149078,-0.981245219707489,-0.9170047640800476
intrigue,that_S,passive,positive,True,John was intrigued that a particular thing happened,1.3492681980133057,1.527831792831421,-0.33770933747291565,-0.595212996006012
intrigue,to_VPeventive,passive,negative,False,A particular person wasn\'t intrigued to do a particular thing.,-1.1875357627868652,-1.0317052602767944,-0.8051115870475769,-1.373059630393982
intrigue,to_VPeventive,passive,positive,False,A particular person was intrigued to do a particular thing.,-0.2183830440044403,0.15189334750175476,-0.8171776533126831,-1.3951823711395264
investigate,that_S,active,negative,False,Someone didn\'t investigate that a particular thing happened,0.23234675824642181,-0.24013707041740417,-0.6167285442352295,-1.303713083267212
investigate,that_S,active,negative,True,John didn't investigate that a particular thing happened,-0.04085380956530571,-0.759713351726532,-0.8509317636489868,-1.6009985208511353
investigate,that_S,active,positive,False,Someone investigated that a particular thing happened,-0.003558589145541191,-0.7968084216117859,-1.0667927265167236,-1.8807322978973389
investigate,that_S,active,positive,True,John investigated that a particular thing happened,-0.22446446120738983,-0.744985818862915,-0.8652622103691101,-1.5496912002563477
invigorate,NP_to_VPeventive,active,negative,False,Someone didn\'t invigorate a particular person to do a particular thing.,-1.0341839790344238,-2.076955556869507,-1.032021403312683,-1.3214476108551025
invigorate,NP_to_VPeventive,active,positive,False,Someone invigorated a particular person to do a particular thing.,0.07282847166061401,-0.0672956109046936,-0.920035719871521,-1.4150826930999756
invigorate,that_S,passive,negative,False,Someone wasn\'t invigorated that a particular thing happened,1.180944561958313,-1.3790518045425415,-0.5232325792312622,-1.4442341327667236
invigorate,that_S,passive,negative,True,John wasn't invigorated that a particular thing happened,0.5415775179862976,-0.7648568749427795,-0.6211007833480835,-1.0793312788009644
invigorate,that_S,passive,positive,False,Someone was invigorated that a particular thing happened,1.6680415868759155,1.0318880081176758,-0.3117656111717224,-1.1664373874664307
invigorate,that_S,passive,positive,True,John was invigorated that a particular thing happened,1.2540006637573242,-0.45538219809532166,-0.4468116760253906,-1.3717072010040283
invigorate,to_VPeventive,passive,negative,False,A particular person wasn\'t invigorated to do a particular thing.,-0.9861857891082764,-0.7522124648094177,-0.8768802881240845,-1.4082343578338623
invigorate,to_VPeventive,passive,positive,False,A particular person was invigorated to do a particular thing.,0.6630192995071411,0.7701855897903442,-0.5614050030708313,-0.8121665716171265
invigorate,to_VPstative,passive,negative,False,A particular person wasn\'t invigorated to have a particular thing.,-0.5038235783576965,-1.372662901878357,-1.1364585161209106,-1.6084918975830078
invigorate,to_VPstative,passive,positive,False,A particular person was invigorated to have a particular thing.,0.9150816202163696,0.2955050766468048,-0.7323349714279175,-1.4363024234771729
invite,NP_to_VPeventive,active,negative,False,Someone didn\'t invite a particular person to do a particular thing.,-1.2061353921890259,-0.3961924612522125,-0.8602153658866882,-1.323074221611023
invite,NP_to_VPeventive,active,positive,False,Someone invited a particular person to do a particular thing.,-0.4202505350112915,1.4257014989852905,-0.7104640007019043,-0.9796053171157837
invite,NP_to_VPstative,active,negative,False,Someone didn\'t invite a particular person to have a particular thing.,-0.7761191129684448,-0.4121001660823822,-0.6323169469833374,-1.4537259340286255
invite,NP_to_VPstative,active,positive,False,Someone invited a particular person to have a particular thing.,-0.3543732166290283,0.056968025863170624,-0.6453319787979126,-1.1773858070373535
invite,to_VPeventive,passive,negative,False,A particular person wasn\'t invited to do a particular thing.,-1.923317551612854,0.06449100375175476,-0.8079211115837097,-0.9608437418937683
invite,to_VPeventive,passive,positive,False,A particular person was invited to do a particular thing.,-0.11097048223018646,2.657095432281494,-0.5517274737358093,-0.5929778814315796
invite,to_VPstative,passive,negative,False,A particular person wasn\'t invited to have a particular thing.,-1.4538911581039429,-0.3764697313308716,-0.8408930897712708,-1.1729127168655396
invite,to_VPstative,passive,positive,False,A particular person was invited to have a particular thing.,-0.19690418243408203,-0.44826698303222656,-0.546946108341217,-1.7775665521621704
irk,that_S,passive,negative,False,Someone wasn\'t irked that a particular thing happened,1.618179440498352,0.054911065846681595,-0.4969063699245453,-1.1169918775558472
irk,that_S,passive,negative,True,John wasn't irked that a particular thing happened,0.833871603012085,0.6889479160308838,-0.6668452024459839,-0.7992003560066223
irk,that_S,passive,positive,False,Someone was irked that a particular thing happened,1.6473662853240967,2.1319875717163086,-0.44784361124038696,-0.7163798213005066
irk,that_S,passive,positive,True,John was irked that a particular thing happened,1.7310482263565063,2.358642101287842,-0.09386062622070312,-0.11272386461496353
irk,to_VPeventive,passive,negative,False,A particular person wasn\'t irked to do a particular thing.,0.10362765192985535,0.4386494755744934,-0.843981146812439,-1.2525019645690918
irk,to_VPeventive,passive,positive,False,A particular person was irked to do a particular thing.,0.5647128820419312,0.16782629489898682,-0.6346552968025208,-1.4091198444366455
irk,to_VPstative,passive,negative,False,A particular person wasn\'t irked to have a particular thing.,0.8671367168426514,-0.6143488883972168,-0.7301715612411499,-1.2783185243606567
irk,to_VPstative,passive,positive,False,A particular person was irked to have a particular thing.,1.1811195611953735,0.8655943274497986,-0.6726621389389038,-1.134539246559143
irritate,that_S,passive,negative,False,Someone wasn\'t irritated that a particular thing happened,1.2397050857543945,0.14335845410823822,-0.40461379289627075,-0.771135151386261
