listid	participant	verb	subject	consequent	valence	question	response
1	46	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.9
1	56	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	70	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.75
1	42	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.5
1	86	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.72
1	3	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.9
1	32	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.82
1	75	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.87
1	6	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.53
1	39	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	72	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	24	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.7
1	4	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	28	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	22	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	5	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.9
1	57	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.82
1	9	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	13	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	73	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.89
1	92	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	1.0
1	97	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.97
1	10	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.86
1	48	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.69
1	41	hate	basketball player	believe	positive	What proportion of basketball players generally believe that fans will cheer?	0.82
3	0	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	17	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.01
3	43	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.07
3	87	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	14	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	11	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.08
3	99	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	55	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.09
3	81	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.01
3	77	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	54	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.09
3	53	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	60	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.03
3	79	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	58	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	8	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	91	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	40	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	67	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
3	94	fear	secretary	want	negative	What proportion of secretraries generally want letters to get lost in the mail?	0.0
