participant	list	presentationorder	verb	frame	response	nativeenglish	sentence
6	16	43	demand	NP Ved to NP whether S	5	True	Someone demanded to someone whether something happened.
6	16	44	demand	NP was Ved whether to VP	1	True	Someone was demanded whether to do something.
6	16	45	demand	NP Ved S	3	True	Someone demanded something happened.
6	16	46	demand	NP Ved to NP whether S[+future]	2	True	Someone demanded to someone whether something happen.
6	16	47	demand	NP was Ved that S[-tense]	5	True	Someone was demanded that something happen.
6	16	48	demand	NP was Ved to VP[+eventive]	7	True	Someone was demanded to do something.
6	16	49	demand	NP Ved about NP	7	True	Someone demanded about something.
6	16	50	demand	NP Ved whether S[+future]	6	True	Someone demanded whether something would happen.
7	16	1	demand	NP Ved NP	7	True	Someone demanded something.
7	16	2	demand	NP was Ved	5	True	Someone was demanded.
7	16	3	demand	NP Ved	6	True	Someone demanded.
7	16	4	demand	NP Ved NP whichNP S	6	True	Someone demanded someone which thing happened.
7	16	5	demand	NP Ved so	7	True	Someone demanded so.
7	16	6	demand	NP was Ved whichNP S	5	True	Someone was demanded which thing happened.
7	16	7	demand	NP Ved that S[-tense]	6	True	Someone demanded that something happen.
7	16	8	demand	NP was Ved S	7	True	Someone was demanded something happened.
7	16	9	demand	S, I V	7	True	Something happened, I demand.
7	16	10	demand	NP Ved NP that S[-tense]	7	True	Someone demanded someone that something happen.
7	16	11	demand	NP Ved NP VP	7	True	Someone demanded someone do something.
7	16	12	demand	NP Ved NP whether S	7	True	Someone demanded someone whether something happened.
7	16	13	demand	NP was Ved so	7	True	Someone was demanded so.
7	16	14	demand	NP was Ved about NP	4	True	Someone was demanded about something.
7	16	15	demand	NP Ved NP VPing	1	True	Someone demanded someone doing something.
7	16	16	demand	NP Ved that S[+future]	7	True	Someone demanded that something would happen.
7	16	17	demand	NP Ved to VP[-eventive]	3	True	Someone demanded to have something.
7	16	18	demand	NP was Ved that S	7	True	Someone was demanded that something happened.
7	16	19	demand	NP Ved NP to VP[-eventive]	2	True	Someone demanded someone to have something.
7	16	20	demand	NP Ved NP that S	2	True	Someone demanded someone that something happened.
7	16	21	demand	NP was Ved to VP[-eventive]	2	True	Someone was demanded to have something.
7	16	22	demand	NP was Ved whether S[+future]	1	True	Someone was demanded whether something would happen.
7	16	23	demand	NP Ved VPing	7	True	Someone demanded doing something.
7	16	24	demand	NP was Ved whether S	2	True	Someone was demanded whether something happened.
7	16	25	demand	NP Ved NP to VP[+eventive]	7	True	Someone demanded someone to do something.
7	16	26	demand	NP Ved NP whether S[+future]	2	True	Someone demanded someone whether something would happen.
7	16	27	demand	NP Ved about whether S	7	True	Someone demanded about whether something happened.
7	16	28	demand	NP Ved to NP that S[+future]	4	True	Someone demanded to someone that something would happen.
7	16	29	demand	NP Ved to VP[+eventive]	6	True	Someone demanded to do something.
7	16	30	demand	NP Ved NP that S[+future]	3	True	Someone demanded someone that something would happen.
7	16	31	demand	NP Ved whether to VP	7	True	Someone demanded whether to do something.
7	16	32	demand	NP was Ved that S[+future]	1	True	Someone was demanded that something would happen.
7	16	33	demand	NP Ved for NP to VP	2	True	Someone demanded for something to happen.
7	16	34	demand	NP was Ved whichNP to VP	1	True	Someone was demanded which thing to do.
7	16	35	demand	NP Ved whichNP S	6	True	Someone demanded which thing happened.
7	16	36	demand	NP Ved to NP that S	1	True	Someone demanded to someone that something happened.
7	16	37	demand	NP Ved whether S	2	True	Someone demanded whether something happened.
7	16	38	demand	NP Ved that S	7	True	Someone demanded that something happened.
7	16	39	demand	NP Ved to NP that S[-tense]	5	True	Someone demanded to someone that something happen.
7	16	40	demand	NP Ved NP to NP	4	True	Someone demanded something to someone.
7	16	41	demand	NP Ved whichNP to VP	5	True	Someone demanded which thing to do.
7	16	42	demand	NP was Ved about whether S	4	True	Someone was demanded about whether something happened.
7	16	43	demand	NP Ved to NP whether S	4	True	Someone demanded to someone whether something happened.
7	16	44	demand	NP was Ved whether to VP	4	True	Someone was demanded whether to do something.
7	16	45	demand	NP Ved S	5	True	Someone demanded something happened.
7	16	46	demand	NP Ved to NP whether S[+future]	6	True	Someone demanded to someone whether something happen.
7	16	47	demand	NP was Ved that S[-tense]	3	True	Someone was demanded that something happen.
7	16	48	demand	NP was Ved to VP[+eventive]	3	True	Someone was demanded to do something.
7	16	49	demand	NP Ved about NP	3	True	Someone demanded about something.
7	16	50	demand	NP Ved whether S[+future]	7	True	Someone demanded whether something would happen.
1	17	1	doubt	NP Ved NP	7	True	Someone doubted something.
1	17	2	doubt	NP was Ved	7	True	Someone was doubted.
1	17	3	doubt	NP Ved	7	True	Someone doubted.
1	17	4	doubt	NP Ved NP whichNP S	1	True	Someone doubted someone which thing happened.
1	17	5	doubt	NP Ved so	6	True	Someone doubted so.
1	17	6	doubt	NP was Ved whichNP S	2	True	Someone was doubted which thing happened.
1	17	7	doubt	NP Ved that S[-tense]	5	True	Someone doubted that something happen.
1	17	8	doubt	NP was Ved S	1	True	Someone was doubted something happened.
1	17	9	doubt	S, I V	5	True	Something happened, I doubt.
1	17	10	doubt	NP Ved NP that S[-tense]	5	True	Someone doubted someone that something happen.
1	17	11	doubt	NP Ved NP VP	1	True	Someone doubted someone do something.
1	17	12	doubt	NP Ved NP whether S	5	True	Someone doubted someone whether something happened.
1	17	13	doubt	NP was Ved so	6	True	Someone was doubted so.
1	17	14	doubt	NP was Ved about NP	7	True	Someone was doubted about something.
1	17	15	doubt	NP Ved NP VPing	5	True	Someone doubted someone doing something.
1	17	16	doubt	NP Ved that S[+future]	7	True	Someone doubted that something would happen.
1	17	17	doubt	NP Ved to VP[-eventive]	1	True	Someone doubted to have something.
1	17	18	doubt	NP was Ved that S	1	True	Someone was doubted that something happened.
1	17	19	doubt	NP Ved NP to VP[-eventive]	5	True	Someone doubted someone to have something.
1	17	20	doubt	NP Ved NP that S	1	True	Someone doubted someone that something happened.
1	17	21	doubt	NP was Ved to VP[-eventive]	6	True	Someone was doubted to have something.
1	17	22	doubt	NP was Ved whether S[+future]	5	True	Someone was doubted whether something would happen.
1	17	23	doubt	NP Ved VPing	6	True	Someone doubted doing something.
1	17	24	doubt	NP was Ved whether S	6	True	Someone was doubted whether something happened.
1	17	25	doubt	NP Ved NP to VP[+eventive]	2	True	Someone doubted someone to do something.
1	17	26	doubt	NP Ved NP whether S[+future]	3	True	Someone doubted someone whether something would happen.
1	17	27	doubt	NP Ved about whether S	6	True	Someone doubted about whether something happened.
1	17	28	doubt	NP Ved to NP that S[+future]	1	True	Someone doubted to someone that something would happen.
1	17	29	doubt	NP Ved to VP[+eventive]	4	True	Someone doubted to do something.
1	17	30	doubt	NP Ved NP that S[+future]	1	True	Someone doubted someone that something would happen.
1	17	31	doubt	NP Ved whether to VP	6	True	Someone doubted whether to do something.
1	17	32	doubt	NP was Ved that S[+future]	3	True	Someone was doubted that something would happen.
1	17	33	doubt	NP Ved for NP to VP	5	True	Someone doubted for something to happen.
1	17	34	doubt	NP was Ved whichNP to VP	1	True	Someone was doubted which thing to do.
1	17	35	doubt	NP Ved whichNP S	6	True	Someone doubted which thing happened.
1	17	36	doubt	NP Ved to NP that S	1	True	Someone doubted to someone that something happened.
1	17	37	doubt	NP Ved whether S	7	True	Someone doubted whether something happened.
1	17	38	doubt	NP Ved that S	7	True	Someone doubted that something happened.
1	17	39	doubt	NP Ved to NP that S[-tense]	1	True	Someone doubted to someone that something happen.
1	17	40	doubt	NP Ved NP to NP	2	True	Someone doubted something to someone.
1	17	41	doubt	NP Ved whichNP to VP	5	True	Someone doubted which thing to do.
1	17	42	doubt	NP was Ved about whether S	5	True	Someone was doubted about whether something happened.
1	17	43	doubt	NP Ved to NP whether S	1	True	Someone doubted to someone whether something happened.
1	17	44	doubt	NP was Ved whether to VP	2	True	Someone was doubted whether to do something.
1	17	45	doubt	NP Ved S	7	True	Someone doubted something happened.
1	17	46	doubt	NP Ved to NP whether S[+future]	1	True	Someone doubted to someone whether something happen.
1	17	47	doubt	NP was Ved that S[-tense]	2	True	Someone was doubted that something happen.
1	17	48	doubt	NP was Ved to VP[+eventive]	1	True	Someone was doubted to do something.
1	17	49	doubt	NP Ved about NP	6	True	Someone doubted about something.
1	17	50	doubt	NP Ved whether S[+future]	7	True	Someone doubted whether something would happen.
20	17	1	doubt	NP Ved NP	7	True	Someone doubted something.
20	17	2	doubt	NP was Ved	7	True	Someone was doubted.
20	17	3	doubt	NP Ved	7	True	Someone doubted.
20	17	4	doubt	NP Ved NP whichNP S	1	True	Someone doubted someone which thing happened.
20	17	5	doubt	NP Ved so	2	True	Someone doubted so.
20	17	6	doubt	NP was Ved whichNP S	1	True	Someone was doubted which thing happened.
20	17	7	doubt	NP Ved that S[-tense]	2	True	Someone doubted that something happen.
20	17	8	doubt	NP was Ved S	1	True	Someone was doubted something happened.
20	17	9	doubt	S, I V	1	True	Something happened, I doubt.
20	17	10	doubt	NP Ved NP that S[-tense]	1	True	Someone doubted someone that something happen.
20	17	11	doubt	NP Ved NP VP	1	True	Someone doubted someone do something.
20	17	12	doubt	NP Ved NP whether S	1	True	Someone doubted someone whether something happened.
20	17	13	doubt	NP was Ved so	1	True	Someone was doubted so.
20	17	14	doubt	NP was Ved about NP	4	True	Someone was doubted about something.
20	17	15	doubt	NP Ved NP VPing	1	True	Someone doubted someone doing something.
20	17	16	doubt	NP Ved that S[+future]	7	True	Someone doubted that something would happen.
20	17	17	doubt	NP Ved to VP[-eventive]	1	True	Someone doubted to have something.
20	17	18	doubt	NP was Ved that S	2	True	Someone was doubted that something happened.
20	17	19	doubt	NP Ved NP to VP[-eventive]	3	True	Someone doubted someone to have something.
20	17	20	doubt	NP Ved NP that S	1	True	Someone doubted someone that something happened.
20	17	21	doubt	NP was Ved to VP[-eventive]	7	True	Someone was doubted to have something.
20	17	22	doubt	NP was Ved whether S[+future]	3	True	Someone was doubted whether something would happen.
20	17	23	doubt	NP Ved VPing	6	True	Someone doubted doing something.
20	17	24	doubt	NP was Ved whether S	3	True	Someone was doubted whether something happened.
20	17	25	doubt	NP Ved NP to VP[+eventive]	2	True	Someone doubted someone to do something.
20	17	26	doubt	NP Ved NP whether S[+future]	1	True	Someone doubted someone whether something would happen.
20	17	27	doubt	NP Ved about whether S	6	True	Someone doubted about whether something happened.
20	17	28	doubt	NP Ved to NP that S[+future]	1	True	Someone doubted to someone that something would happen.
20	17	29	doubt	NP Ved to VP[+eventive]	1	True	Someone doubted to do something.
20	17	30	doubt	NP Ved NP that S[+future]	1	True	Someone doubted someone that something would happen.
20	17	31	doubt	NP Ved whether to VP	7	True	Someone doubted whether to do something.
20	17	32	doubt	NP was Ved that S[+future]	7	True	Someone was doubted that something would happen.
20	17	33	doubt	NP Ved for NP to VP	4	True	Someone doubted for something to happen.
20	17	34	doubt	NP was Ved whichNP to VP	1	True	Someone was doubted which thing to do.
20	17	35	doubt	NP Ved whichNP S	7	True	Someone doubted which thing happened.
20	17	36	doubt	NP Ved to NP that S	1	True	Someone doubted to someone that something happened.
20	17	37	doubt	NP Ved whether S	7	True	Someone doubted whether something happened.
20	17	38	doubt	NP Ved that S	7	True	Someone doubted that something happened.
20	17	39	doubt	NP Ved to NP that S[-tense]	1	True	Someone doubted to someone that something happen.
20	17	40	doubt	NP Ved NP to NP	1	True	Someone doubted something to someone.
20	17	41	doubt	NP Ved whichNP to VP	7	True	Someone doubted which thing to do.
20	17	42	doubt	NP was Ved about whether S	7	True	Someone was doubted about whether something happened.
